FECHA	TMAX	TMIN	NOMBRE
25/11/2022	36.9	21.1	RAFAELA AERO
25/11/2022	36.7	17.3	RECONQUISTA AERO
25/11/2022	36.0	14.5	RESISTENCIA AERO
25/11/2022	37.5	16.7	RIO CUARTO AERO
25/11/2022	20.6	6.7	RIO GALLEGOS AERO
25/11/2022	16.2	6.9	RIO GRANDE B.A.
25/11/2022	41.0	17.5	RIVADAVIA
25/11/2022	36.5	21.1	ROSARIO AERO
25/11/2022	34.2	13.3	SALTA AERO
25/11/2022	34.4	10.6	SAN ANTONIO OESTE AERO
25/11/2022	30.9	18.0	SAN FERNANDO AERO
25/11/2022	37.5	23.0	SAN JUAN AERO
25/11/2022	26.0	11.6	SAN JULIAN AERO
25/11/2022	38.0	21.6	SAN LUIS AERO
25/11/2022	36.4	20.7	SAN MARTIN (MZA)
25/11/2022	31.0	16.5	SAN RAFAEL AERO
25/11/2022	24.0	9.2	SANTA CRUZ AERO
25/11/2022	31.9	12.6	SANTA ROSA AERO
25/11/2022	38.6	16.3	SANTA ROSA DE CONLARA AERO
25/11/2022	38.5	16.9	SANTIAGO DEL ESTERO AERO
25/11/2022	37.3	18.4	SAUCE VIEJO AERO
25/11/2022	37.0	19.8	SUNCHALES AERO
25/11/2022	26.4	9.7	TANDIL AERO
25/11/2022	37.0	15.2	TARTAGAL AERO
25/11/2022	37.2	21.0	TERMAS DE RIO HONDO AERO
25/11/2022	37.8	19.5	TINOGASTA
25/11/2022	35.8	11.3	TRELEW AERO
25/11/2022	32.2	13.0	TRENQUE LAUQUEN
25/11/2022	29.6	8.0	TRES ARROYOS
25/11/2022	37.2	18.6	TUCUMAN AERO
25/11/2022	12.5	4.0	USHUAIA AERO
25/11/2022	32.5	15.2	USPALLATA
25/11/2022	37.9	17.0	VENADO TUERTO AERO
25/11/2022	33.1	12.1	VIEDMA AERO
25/11/2022	38.8	15.1	VILLA DE MARIA DEL RIO SECO
25/11/2022	40.0	19.8	VILLA DOLORES AERO
25/11/2022	18.6	13.0	VILLA GESELL AERO
25/11/2022	38.7	14.4	VILLA REYNOLDS AERO
24/11/2022	31.9	18.5	AEROPARQUE AERO
24/11/2022	26.8	12.1	AZUL AERO
24/11/2022	23.0	14.2	BAHIA BLANCA AERO
24/11/2022	23.9	8.1	BARILOCHE AERO
24/11/2022	0.6	-10.7	BASE BELGRANO II
24/11/2022	3.1		BASE CARLINI (EX JUBANY)
24/11/2022	2.9	-1.2	BASE ESPERANZA
24/11/2022	-0.1	-5.7	BASE MARAMBIO
24/11/2022	4.1	-1.4	BASE ORCADAS
24/11/2022	1.1	-6.4	BASE SAN MARTIN
24/11/2022	24.5	14.0	BENITO JUAREZ AERO
24/11/2022	27.4	14.0	BERNARDO DE IRIGOYEN AERO
24/11/2022	27.9	14.5	BOLIVAR AERO
24/11/2022	34.5	19.6	BUENOS AIRES OBSERVATORIO
24/11/2022	36.4	14.0	CAMPO DE MAYO AERO
24/11/2022	40.0	24.0	CATAMARCA AERO
24/11/2022	38.2	16.8	CERES AERO
24/11/2022	41.0	21.0	CHAMICAL AERO
24/11/2022	27.5	7.5	CHAPELCO AERO
24/11/2022	39.5	21.0	CHEPES
24/11/2022		16.0	CHILECITO AERO
24/11/2022	29.6	18.0	CIPOLLETTI
24/11/2022	24.0	6.8	COMODORO RIVADAVIA AERO
24/11/2022	33.0	15.9	CONCORDIA AERO
24/11/2022	39.0	18.6	CORDOBA AERO
24/11/2022	40.5	20.0	CORDOBA OBSERVATORIO
24/11/2022	23.5	13.3	CORONEL PRINGLES AERO
24/11/2022	25.8	11.6	CORONEL SUAREZ AERO
24/11/2022	32.6	14.3	CORRIENTES AERO
24/11/2022	35.4	9.6	DOLORES AERO
24/11/2022	24.7	3.5	EL BOLSON AERO
24/11/2022	16.0	0.2	EL CALAFATE AERO
24/11/2022	37.0	17.4	EL PALOMAR AERO
24/11/2022			EL TREBOL
24/11/2022	38.6	19.0	ESCUELA DE AVIACION MILITAR AERO
24/11/2022	20.3		ESQUEL AERO
24/11/2022	38.6	18.9	EZEIZA AERO
24/11/2022	30.1	15.7	FORMOSA AERO
24/11/2022	32.0	16.5	GENERAL PICO AERO
24/11/2022	17.0	4.5	GOBERNADOR GREGORES AERO
24/11/2022	35.6	15.9	GUALEGUAYCHU AERO
24/11/2022	31.2	13.4	IGUAZU AERO
24/11/2022	32.0	16.5	ITUZAINGO
24/11/2022	37.5	13.0	JACHAL
24/11/2022	37.3	15.3	JUJUY AERO
24/11/2022	34.2	12.6	JUJUY U N
24/11/2022	36.9	15.0	JUNIN AERO
24/11/2022	34.6	20.5	LA PLATA AERO
24/11/2022	22.5	3.9	LA QUIACA OBSERVATORIO
24/11/2022	42.0	18.4	LA RIOJA AERO
24/11/2022	37.7	16.0	LABOULAYE AERO
24/11/2022	33.5	13.2	LAS FLORES
24/11/2022	34.5	16.0	LAS LOMITAS
24/11/2022	29.0	13.6	MALARGUE AERO
24/11/2022	27.1	7.0	MAQUINCHAO
24/11/2022	31.8	11.4	MAR DEL PLATA AERO
24/11/2022	38.5	13.4	MARCOS JUAREZ AERO
24/11/2022	38.0		MARIANO MORENO AERO
24/11/2022	36.5	20.5	MENDOZA AERO
24/11/2022	34.7	19.3	MENDOZA OBSERVATORIO
24/11/2022	35.0	17.0	MERCEDES AERO (CTES)
24/11/2022		18.1	MERLO AERO
24/11/2022	36.0	16.9	METAN
24/11/2022	34.6	16.0	MONTE CASEROS AERO
24/11/2022	38.0	18.1	MORON AERO
24/11/2022	30.3	17.7	NEUQUEN AERO
24/11/2022	34.0	16.0	NUEVE DE JULIO
24/11/2022	26.3	13.1	OLAVARRIA AERO
24/11/2022	39.0	18.3	ORAN AERO
24/11/2022	35.8	19.0	PARANA AERO
24/11/2022	23.9	2.8	PASO DE INDIOS
24/11/2022	32.7	15.3	PASO DE LOS LIBRES AERO
24/11/2022	30.0	12.5	PEHUAJO AERO
24/11/2022		3.5	PERITO MORENO AERO
24/11/2022	24.7	12.8	PIGUE AERO
24/11/2022	40.1	17.5	PILAR OBSERVATORIO
24/11/2022	31.7	17.3	POSADAS AERO
24/11/2022	34.6	12.6	PRESIDENCIA ROQUE SAENZ PE?A AERO
24/11/2022	18.8	4.0	PUERTO DESEADO AERO
24/11/2022	25.0	11.4	PUERTO MADRYN AERO
24/11/2022	36.8	13.0	PUNTA INDIO B.A.
24/11/2022	35.5	18.2	RAFAELA AERO
24/11/2022	34.9	17.7	RECONQUISTA AERO
24/11/2022	33.2	12.2	RESISTENCIA AERO
24/11/2022	36.5	19.2	RIO CUARTO AERO
24/11/2022	20.6	3.4	RIO GALLEGOS AERO
24/11/2022	17.1	1.5	RIO GRANDE B.A.
24/11/2022	40.0	16.0	RIVADAVIA
24/11/2022	37.3	14.8	ROSARIO AERO
24/11/2022	34.3	12.2	SALTA AERO
24/11/2022	28.4	16.5	SAN ANTONIO OESTE AERO
24/11/2022	35.3	16.3	SAN FERNANDO AERO
24/11/2022	40.6	13.0	SAN JUAN AERO
24/11/2022	21.6	3.1	SAN JULIAN AERO
24/11/2022	38.5	23.8	SAN LUIS AERO
24/11/2022	37.3	19.2	SAN MARTIN (MZA)
24/11/2022	31.0	17.6	SAN RAFAEL AERO
24/11/2022	21.6	1.6	SANTA CRUZ AERO
24/11/2022	28.7	18.2	SANTA ROSA AERO
24/11/2022	38.6	11.6	SANTA ROSA DE CONLARA AERO
24/11/2022	38.6	16.7	SANTIAGO DEL ESTERO AERO
24/11/2022	36.6	15.0	SAUCE VIEJO AERO
24/11/2022	36.1	17.1	SUNCHALES AERO
24/11/2022	27.5	9.0	TANDIL AERO
24/11/2022	37.5	20.0	TARTAGAL AERO
24/11/2022	38.0	16.0	TERMAS DE RIO HONDO AERO
24/11/2022	38.0	14.5	TINOGASTA
24/11/2022	28.4	11.5	TRELEW AERO
24/11/2022	31.2	18.6	TRENQUE LAUQUEN
24/11/2022	23.8	13.9	TRES ARROYOS
24/11/2022	37.4	18.5	TUCUMAN AERO
24/11/2022	15.1	3.0	USHUAIA AERO
24/11/2022	32.9	18.0	USPALLATA
24/11/2022	38.0	15.4	VENADO TUERTO AERO
24/11/2022	23.5	14.5	VIEDMA AERO
24/11/2022	40.0	16.0	VILLA DE MARIA DEL RIO SECO
24/11/2022	39.0	20.2	VILLA DOLORES AERO
24/11/2022	33.2	10.3	VILLA GESELL AERO
24/11/2022	37.2	14.8	VILLA REYNOLDS AERO
23/11/2022	28.6	14.8	AEROPARQUE AERO
23/11/2022	30.2	13.6	AZUL AERO
23/11/2022	29.0	19.1	BAHIA BLANCA AERO
23/11/2022	19.8	11.8	BARILOCHE AERO
23/11/2022	0.3	-8.4	BASE BELGRANO II
23/11/2022	4.1		BASE CARLINI (EX JUBANY)
23/11/2022	3.5	-2.1	BASE ESPERANZA
23/11/2022	4.1	-2.6	BASE MARAMBIO
23/11/2022	2.3	-0.5	BASE ORCADAS
23/11/2022	4.9	-0.8	BASE SAN MARTIN
23/11/2022	29.4	14.6	BENITO JUAREZ AERO
23/11/2022	26.6	14.4	BERNARDO DE IRIGOYEN AERO
23/11/2022	31.6	11.5	BOLIVAR AERO
23/11/2022	30.5	13.6	BUENOS AIRES OBSERVATORIO
23/11/2022	32.0	8.3	CAMPO DE MAYO AERO
23/11/2022	38.2	19.9	CATAMARCA AERO
23/11/2022	34.5	12.5	CERES AERO
23/11/2022	36.8	16.0	CHAMICAL AERO
23/11/2022	21.4	12.6	CHAPELCO AERO
23/11/2022	37.5	17.5	CHEPES
23/11/2022		12.5	CHILECITO AERO
23/11/2022	34.0	19.7	CIPOLLETTI
23/11/2022	28.5	17.2	COMODORO RIVADAVIA AERO
23/11/2022	28.9	10.0	CONCORDIA AERO
23/11/2022	36.5	13.5	CORDOBA AERO
23/11/2022	36.6	15.6	CORDOBA OBSERVATORIO
23/11/2022	30.2	16.2	CORONEL PRINGLES AERO
23/11/2022	31.9	11.6	CORONEL SUAREZ AERO
23/11/2022	29.4	11.5	CORRIENTES AERO
23/11/2022	33.5	10.6	DOLORES AERO
23/11/2022	22.1	12.3	EL BOLSON AERO
23/11/2022	16.4	6.0	EL CALAFATE AERO
23/11/2022	31.2	8.5	EL PALOMAR AERO
23/11/2022			EL TREBOL
23/11/2022	35.3	10.4	ESCUELA DE AVIACION MILITAR AERO
23/11/2022	20.2		ESQUEL AERO
23/11/2022	32.1	10.8	EZEIZA AERO
23/11/2022	28.4	14.6	FORMOSA AERO
23/11/2022	33.8	16.0	GENERAL PICO AERO
23/11/2022	19.2	9.0	GOBERNADOR GREGORES AERO
23/11/2022	30.0	11.4	GUALEGUAYCHU AERO
23/11/2022	27.5	17.0	IGUAZU AERO
23/11/2022	28.0	14.0	ITUZAINGO
23/11/2022	36.5	10.5	JACHAL
23/11/2022	34.7	13.6	JUJUY AERO
23/11/2022	32.3	11.2	JUJUY U N
23/11/2022	35.1	10.4	JUNIN AERO
23/11/2022	29.4	10.8	LA PLATA AERO
23/11/2022	22.1	5.8	LA QUIACA OBSERVATORIO
23/11/2022	37.7	15.9	LA RIOJA AERO
23/11/2022	36.2	10.4	LABOULAYE AERO
23/11/2022	33.0	8.6	LAS FLORES
23/11/2022	32.5	15.2	LAS LOMITAS
23/11/2022	34.0	15.2	MALARGUE AERO
23/11/2022	28.0	9.7	MAQUINCHAO
23/11/2022	31.1	10.3	MAR DEL PLATA AERO
23/11/2022	34.9	10.3	MARCOS JUAREZ AERO
23/11/2022	32.0		MARIANO MORENO AERO
23/11/2022	38.6	15.7	MENDOZA AERO
23/11/2022	35.8	16.8	MENDOZA OBSERVATORIO
23/11/2022	31.0	12.5	MERCEDES AERO (CTES)
23/11/2022		12.0	MERLO AERO
23/11/2022	33.6	14.0	METAN
23/11/2022	29.6	12.3	MONTE CASEROS AERO
23/11/2022	32.0	13.5	MORON AERO
23/11/2022	33.8	19.6	NEUQUEN AERO
23/11/2022	34.5	11.9	NUEVE DE JULIO
23/11/2022	30.6	11.5	OLAVARRIA AERO
23/11/2022	36.5	17.6	ORAN AERO
23/11/2022	31.5	12.5	PARANA AERO
23/11/2022	26.8	14.5	PASO DE INDIOS
23/11/2022	27.6	13.2	PASO DE LOS LIBRES AERO
23/11/2022	32.8	14.0	PEHUAJO AERO
23/11/2022		8.8	PERITO MORENO AERO
23/11/2022	30.0	11.4	PIGUE AERO
23/11/2022	36.5	15.4	PILAR OBSERVATORIO
23/11/2022	27.4	14.9	POSADAS AERO
23/11/2022	31.6	10.6	PRESIDENCIA ROQUE SAENZ PE?A AERO
23/11/2022	28.1	11.4	PUERTO DESEADO AERO
23/11/2022	31.5	14.4	PUERTO MADRYN AERO
23/11/2022	29.0	13.0	PUNTA INDIO B.A.
23/11/2022	33.6	14.3	RAFAELA AERO
23/11/2022	30.5	12.9	RECONQUISTA AERO
23/11/2022	31.0	9.9	RESISTENCIA AERO
23/11/2022	37.8	15.0	RIO CUARTO AERO
23/11/2022	20.3	5.3	RIO GALLEGOS AERO
23/11/2022	15.6	3.5	RIO GRANDE B.A.
23/11/2022	38.0	15.5	RIVADAVIA
23/11/2022	33.7	9.2	ROSARIO AERO
23/11/2022	32.6	10.0	SALTA AERO
23/11/2022	35.0	14.2	SAN ANTONIO OESTE AERO
23/11/2022	30.7	12.4	SAN FERNANDO AERO
23/11/2022	39.0	15.0	SAN JUAN AERO
23/11/2022	24.3	11.8	SAN JULIAN AERO
23/11/2022	35.5	19.9	SAN LUIS AERO
23/11/2022	38.0	16.6	SAN MARTIN (MZA)
23/11/2022	35.0	15.1	SAN RAFAEL AERO
23/11/2022	22.2	11.0	SANTA CRUZ AERO
23/11/2022	32.3	14.6	SANTA ROSA AERO
23/11/2022	35.5	9.4	SANTA ROSA DE CONLARA AERO
23/11/2022	35.2	16.5	SANTIAGO DEL ESTERO AERO
23/11/2022	33.0	11.3	SAUCE VIEJO AERO
23/11/2022	32.5	13.6	SUNCHALES AERO
23/11/2022	30.0	11.0	TANDIL AERO
23/11/2022	34.5	17.0	TARTAGAL AERO
23/11/2022	35.2	14.5	TERMAS DE RIO HONDO AERO
23/11/2022	35.6	12.4	TINOGASTA
23/11/2022	31.5	16.3	TRELEW AERO
23/11/2022	33.6	13.9	TRENQUE LAUQUEN
23/11/2022	30.2	17.1	TRES ARROYOS
23/11/2022	35.2	15.6	TUCUMAN AERO
23/11/2022	14.0	3.5	USHUAIA AERO
23/11/2022	33.5	14.3	USPALLATA
23/11/2022	36.0	10.5	VENADO TUERTO AERO
23/11/2022		10.1	VICTORICA
23/11/2022	32.4	13.5	VIEDMA AERO
23/11/2022	37.0	10.6	VILLA DE MARIA DEL RIO SECO
23/11/2022	34.6	15.6	VILLA DOLORES AERO
23/11/2022	30.6	10.0	VILLA GESELL AERO
23/11/2022	36.8	13.2	VILLA REYNOLDS AERO
22/11/2022	24.2	13.3	AEROPARQUE AERO
22/11/2022	23.3	7.4	AZUL AERO
22/11/2022	28.4	4.1	BAHIA BLANCA AERO
22/11/2022	23.8	4.9	BARILOCHE AERO
22/11/2022	-0.9	-7.1	BASE BELGRANO II
22/11/2022	3.9		BASE CARLINI (EX JUBANY)
22/11/2022	6.0	-0.1	BASE ESPERANZA
22/11/2022	6.1	-1.0	BASE MARAMBIO
22/11/2022	4.1	0.0	BASE ORCADAS
22/11/2022	4.5	-1.6	BASE SAN MARTIN
22/11/2022	22.7	4.7	BENITO JUAREZ AERO
22/11/2022	23.5	16.3	BERNARDO DE IRIGOYEN AERO
22/11/2022	24.1	5.5	BOLIVAR AERO
22/11/2022	24.7	14.2	BUENOS AIRES OBSERVATORIO
22/11/2022	25.2	12.6	CAMPO DE MAYO AERO
22/11/2022	33.0	17.9	CATAMARCA AERO
22/11/2022	28.0	12.0	CERES AERO
22/11/2022	32.8	12.0	CHAMICAL AERO
22/11/2022	26.0	5.4	CHAPELCO AERO
22/11/2022	32.5	13.0	CHEPES
22/11/2022		10.0	CHILECITO AERO
22/11/2022	33.4	12.2	CIPOLLETTI
22/11/2022	28.1	18.5	COMODORO RIVADAVIA AERO
22/11/2022	23.2	14.0	CONCORDIA AERO
22/11/2022	28.0	8.1	CORDOBA AERO
22/11/2022	29.0	11.2	CORDOBA OBSERVATORIO
22/11/2022	26.5	2.6	CORONEL PRINGLES AERO
22/11/2022	26.0	4.2	CORONEL SUAREZ AERO
22/11/2022	26.4	16.5	CORRIENTES AERO
22/11/2022	22.3	11.9	DOLORES AERO
22/11/2022	26.3	5.1	EL BOLSON AERO
22/11/2022	24.0	5.8	EL CALAFATE AERO
22/11/2022	24.0	12.8	EL PALOMAR AERO
22/11/2022			EL TREBOL
22/11/2022	27.6	8.6	ESCUELA DE AVIACION MILITAR AERO
22/11/2022	21.7		ESQUEL AERO
22/11/2022	23.2	11.9	EZEIZA AERO
22/11/2022	26.1	18.3	FORMOSA AERO
22/11/2022	27.7	11.0	GENERAL PICO AERO
22/11/2022	24.0	13.0	GOBERNADOR GREGORES AERO
22/11/2022	23.0	12.1	GUALEGUAYCHU AERO
22/11/2022	26.4	17.9	IGUAZU AERO
22/11/2022	25.0	18.0	ITUZAINGO
22/11/2022	31.0	9.0	JACHAL
22/11/2022	26.1	11.2	JUJUY AERO
22/11/2022	24.0	11.6	JUJUY U N
22/11/2022	25.2	8.4	JUNIN AERO
22/11/2022	23.8	10.7	LA PLATA AERO
22/11/2022	23.5	8.0	LA QUIACA OBSERVATORIO
22/11/2022	34.4	15.7	LA RIOJA AERO
22/11/2022	26.5	9.3	LABOULAYE AERO
22/11/2022	23.0	7.0	LAS FLORES
22/11/2022	29.6	16.8	LAS LOMITAS
22/11/2022	29.0	7.0	MALARGUE AERO
22/11/2022	28.0	9.5	MAQUINCHAO
22/11/2022	20.5	12.1	MAR DEL PLATA AERO
22/11/2022	27.0	6.6	MARCOS JUAREZ AERO
22/11/2022	24.5		MARIANO MORENO AERO
22/11/2022	32.5	13.8	MENDOZA AERO
22/11/2022	30.3	11.9	MENDOZA OBSERVATORIO
22/11/2022	26.2	14.0	MERCEDES AERO (CTES)
22/11/2022		12.0	MERLO AERO
22/11/2022	27.2	13.5	METAN
22/11/2022	26.1	17.1	MONTE CASEROS AERO
22/11/2022	24.0	12.0	MORON AERO
22/11/2022	33.7	15.0	NEUQUEN AERO
22/11/2022	25.0	8.2	NUEVE DE JULIO
22/11/2022			OBERA
22/11/2022	23.3	5.9	OLAVARRIA AERO
22/11/2022	32.0	17.9	ORAN AERO
22/11/2022	24.9	12.2	PARANA AERO
22/11/2022	24.6	16.7	PASO DE INDIOS
22/11/2022	25.5	17.2	PASO DE LOS LIBRES AERO
22/11/2022	25.8	7.2	PEHUAJO AERO
22/11/2022		10.0	PERITO MORENO AERO
22/11/2022	25.5	5.8	PIGUE AERO
22/11/2022	28.8	10.0	PILAR OBSERVATORIO
22/11/2022	24.8	18.8	POSADAS AERO
22/11/2022	27.7	13.2	PRESIDENCIA ROQUE SAENZ PE?A AERO
22/11/2022	25.6	13.4	PUERTO DESEADO AERO
22/11/2022	30.7	10.4	PUERTO MADRYN AERO
22/11/2022	22.0	13.0	PUNTA INDIO B.A.
22/11/2022	27.5	10.0	RAFAELA AERO
22/11/2022	26.4	12.8	RECONQUISTA AERO
22/11/2022	27.9	14.9	RESISTENCIA AERO
22/11/2022	26.5	8.7	RIO CUARTO AERO
22/11/2022	26.2	6.3	RIO GALLEGOS AERO
22/11/2022	18.3	6.0	RIO GRANDE B.A.
22/11/2022	34.0	18.5	RIVADAVIA
22/11/2022	26.3	9.6	ROSARIO AERO
22/11/2022	23.1	13.0	SALTA AERO
22/11/2022	33.0	10.8	SAN ANTONIO OESTE AERO
22/11/2022	24.4	13.3	SAN FERNANDO AERO
22/11/2022	33.2	11.5	SAN JUAN AERO
22/11/2022	29.6	14.0	SAN JULIAN AERO
22/11/2022	30.0	11.8	SAN LUIS AERO
22/11/2022	32.5	11.6	SAN MARTIN (MZA)
22/11/2022	31.7	9.1	SAN RAFAEL AERO
22/11/2022	28.0	10.5	SANTA CRUZ AERO
22/11/2022	28.4	10.5	SANTA ROSA AERO
22/11/2022	28.7	6.1	SANTA ROSA DE CONLARA AERO
22/11/2022	29.0	12.0	SANTIAGO DEL ESTERO AERO
22/11/2022	25.7	8.8	SAUCE VIEJO AERO
22/11/2022	27.2	9.5	SUNCHALES AERO
22/11/2022	22.6	5.6	TANDIL AERO
22/11/2022	28.3	18.1	TARTAGAL AERO
22/11/2022	29.7	14.5	TERMAS DE RIO HONDO AERO
22/11/2022	31.5	9.0	TINOGASTA
22/11/2022	30.1	9.4	TRELEW AERO
22/11/2022	27.2	9.6	TRENQUE LAUQUEN
22/11/2022	26.3	6.5	TRES ARROYOS
22/11/2022	29.8	15.0	TUCUMAN AERO
22/11/2022	18.0	7.4	USHUAIA AERO
22/11/2022	28.8	13.2	USPALLATA
22/11/2022	26.0	7.8	VENADO TUERTO AERO
22/11/2022	29.4	10.0	VICTORICA
22/11/2022	32.7	8.6	VIEDMA AERO
22/11/2022	29.8	9.8	VILLA DE MARIA DEL RIO SECO
22/11/2022	29.4	8.8	VILLA DOLORES AERO
22/11/2022	19.0	11.2	VILLA GESELL AERO
22/11/2022	28.2	6.1	VILLA REYNOLDS AERO
21/11/2022	19.6	14.7	AEROPARQUE AERO
21/11/2022	16.7	10.7	AZUL AERO
21/11/2022	19.0	10.6	BAHIA BLANCA AERO
21/11/2022	23.7	-0.5	BARILOCHE AERO
21/11/2022	1.5	-11.1	BASE BELGRANO II
21/11/2022	3.3		BASE CARLINI (EX JUBANY)
21/11/2022	5.0	-0.1	BASE ESPERANZA
21/11/2022	4.1	-2.7	BASE MARAMBIO
21/11/2022	5.1	0.9	BASE ORCADAS
21/11/2022	4.9	-1.8	BASE SAN MARTIN
21/11/2022	16.3	9.4	BENITO JUAREZ AERO
21/11/2022	25.2	17.4	BERNARDO DE IRIGOYEN AERO
21/11/2022	20.3	9.0	BOLIVAR AERO
21/11/2022	19.8	15.5	BUENOS AIRES OBSERVATORIO
21/11/2022	19.4	12.9	CAMPO DE MAYO AERO
21/11/2022	29.5	16.2	CATAMARCA AERO
21/11/2022	24.0	17.0	CERES AERO
21/11/2022	29.0	18.0	CHAMICAL AERO
21/11/2022	25.4	-2.6	CHAPELCO AERO
21/11/2022	27.0	12.0	CHEPES
21/11/2022		16.0	CHILECITO AERO
21/11/2022	26.5	8.5	CIPOLLETTI
21/11/2022	29.6	7.4	COMODORO RIVADAVIA AERO
21/11/2022	21.5	17.6	CONCORDIA AERO
21/11/2022	23.7	12.5	CORDOBA AERO
21/11/2022	24.8	13.6	CORDOBA OBSERVATORIO
21/11/2022	22.8	9.7	CORONEL PRINGLES AERO
21/11/2022	21.0	9.2	CORONEL SUAREZ AERO
21/11/2022	24.8	20.1	CORRIENTES AERO
21/11/2022	19.0	14.1	DOLORES AERO
21/11/2022	27.2	1.2	EL BOLSON AERO
21/11/2022	19.9	1.0	EL CALAFATE AERO
21/11/2022	20.0	14.5	EL PALOMAR AERO
21/11/2022			EL TREBOL
21/11/2022	22.9	13.0	ESCUELA DE AVIACION MILITAR AERO
21/11/2022	22.8		ESQUEL AERO
21/11/2022	19.6	13.9	EZEIZA AERO
21/11/2022	27.3	20.6	FORMOSA AERO
21/11/2022	21.8	8.5	GENERAL PICO AERO
21/11/2022	23.7	6.0	GOBERNADOR GREGORES AERO
21/11/2022	20.0	16.3	GUALEGUAYCHU AERO
21/11/2022	27.1	19.4	IGUAZU AERO
21/11/2022	25.5	18.0	ITUZAINGO
21/11/2022	23.5	13.0	JACHAL
21/11/2022	28.1	16.2	JUJUY AERO
21/11/2022	25.9	13.1	JUJUY U N
21/11/2022	21.6	12.0	JUNIN AERO
21/11/2022	18.3	14.6	LA PLATA AERO
21/11/2022	22.0	5.6	LA QUIACA OBSERVATORIO
21/11/2022	29.8	17.5	LA RIOJA AERO
21/11/2022	21.5	11.5	LABOULAYE AERO
21/11/2022	17.5	12.9	LAS FLORES
21/11/2022	26.0	20.2	LAS LOMITAS
21/11/2022	22.6	4.5	MALARGUE AERO
21/11/2022	26.0	4.0	MAQUINCHAO
21/11/2022	16.3	13.7	MAR DEL PLATA AERO
21/11/2022	24.6	13.3	MARCOS JUAREZ AERO
21/11/2022	20.5		MARIANO MORENO AERO
21/11/2022	25.6	14.8	MENDOZA AERO
21/11/2022	24.2	13.9	MENDOZA OBSERVATORIO
21/11/2022	25.0	18.6	MERCEDES AERO (CTES)
21/11/2022		14.5	MERLO AERO
21/11/2022	24.8	14.6	METAN
21/11/2022	24.6	18.4	MONTE CASEROS AERO
21/11/2022	20.6	14.5	MORON AERO
21/11/2022	26.0	9.0	NEUQUEN AERO
21/11/2022	20.7	10.9	NUEVE DE JULIO
21/11/2022	27.0	17.8	OBERA
21/11/2022	17.7	10.2	OLAVARRIA AERO
21/11/2022	31.0	18.4	ORAN AERO
21/11/2022	23.2	16.4	PARANA AERO
21/11/2022	27.4	1.7	PASO DE INDIOS
21/11/2022	25.4	19.2	PASO DE LOS LIBRES AERO
21/11/2022	21.7	10.0	PEHUAJO AERO
21/11/2022		4.0	PERITO MORENO AERO
21/11/2022	20.0	9.3	PIGUE AERO
21/11/2022	23.2	13.4	PILAR OBSERVATORIO
21/11/2022	28.4	20.3	POSADAS AERO
21/11/2022	22.2	19.2	PRESIDENCIA ROQUE SAENZ PE?A AERO
21/11/2022	22.0	9.0	PUERTO DESEADO AERO
21/11/2022	20.6	5.8	PUERTO MADRYN AERO
21/11/2022	19.6	14.0	PUNTA INDIO B.A.
21/11/2022	24.0	15.8	RAFAELA AERO
21/11/2022	22.7	19.3	RECONQUISTA AERO
21/11/2022	26.0	20.3	RESISTENCIA AERO
21/11/2022	21.8	11.4	RIO CUARTO AERO
21/11/2022	23.6	0.5	RIO GALLEGOS AERO
21/11/2022	13.4	2.9	RIO GRANDE B.A.
21/11/2022	29.0	19.0	RIVADAVIA
21/11/2022	25.1	14.0	ROSARIO AERO
21/11/2022	23.0	13.0	SALTA AERO
21/11/2022	22.0	4.2	SAN ANTONIO OESTE AERO
21/11/2022	19.6	15.3	SAN FERNANDO AERO
21/11/2022	27.1	15.0	SAN JUAN AERO
21/11/2022	28.8	7.7	SAN JULIAN AERO
21/11/2022	23.2	12.9	SAN LUIS AERO
21/11/2022	26.1	13.4	SAN MARTIN (MZA)
21/11/2022	24.6	5.5	SAN RAFAEL AERO
21/11/2022	26.0	5.7	SANTA CRUZ AERO
21/11/2022	21.5	10.1	SANTA ROSA AERO
21/11/2022	22.6	11.6	SANTA ROSA DE CONLARA AERO
21/11/2022	28.4	16.2	SANTIAGO DEL ESTERO AERO
21/11/2022	23.9	17.1	SAUCE VIEJO AERO
21/11/2022	23.8	15.8	SUNCHALES AERO
21/11/2022	17.8	10.6	TANDIL AERO
21/11/2022	26.2	18.8	TARTAGAL AERO
21/11/2022	29.3	17.1	TERMAS DE RIO HONDO AERO
21/11/2022	25.2	17.2	TINOGASTA
21/11/2022	22.4	4.9	TRELEW AERO
21/11/2022	22.6	10.0	TRENQUE LAUQUEN
21/11/2022	17.1	10.5	TRES ARROYOS
21/11/2022	27.5	15.5	TUCUMAN AERO
21/11/2022	13.6	7.0	USHUAIA AERO
21/11/2022	24.0	12.0	USPALLATA
21/11/2022	23.0	12.9	VENADO TUERTO AERO
21/11/2022	23.4	8.0	VICTORICA
21/11/2022	20.8	2.9	VIEDMA AERO
21/11/2022	24.0	13.5	VILLA DE MARIA DEL RIO SECO
21/11/2022	25.0	11.8	VILLA DOLORES AERO
21/11/2022	17.8	14.0	VILLA GESELL AERO
21/11/2022	23.0	8.0	VILLA REYNOLDS AERO
20/11/2022	29.5	17.8	AEROPARQUE AERO
20/11/2022	22.0	12.7	AZUL AERO
20/11/2022	24.6	14.5	BAHIA BLANCA AERO
