pais_id,pais,mercado,año,mes,producto,variedad,origen,precio_usd_kg,moneda_cod,moneda
225,Uruguay,Mercado Modelo de Uruguay,2017,Septiembre,Manzana,s/especificar,s/especificar,0.62,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Septiembre,Mango,s/especificar,s/especificar,,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Septiembre,Naranja,s/especificar,s/especificar,1.04,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Septiembre,Pera,s/especificar,s/especificar,0.49,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Septiembre,Ananá,s/especificar,s/especificar,1.71,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Septiembre,Pomelo,s/especificar,s/especificar,1.99,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Septiembre,Ají,s/especificar,s/especificar,1.07,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Septiembre,Ajo,s/especificar,s/especificar,3.51,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Septiembre,Apio,s/especificar,s/especificar,14.11,USD,Dolares
225,Uruguay,Mercado Modelo de Uruguay,2017,Septiembre,Coliflor,s/especificar,s/especificar,10.13,USD,Dolares
