pais_id,pais,mercado,año,mes,producto,variedad,origen,precio_usd_kg,moneda_cod,moneda
221,Paraguay,Mercado Central de Asunción,2017,Abril,Zapallo,s/especificar,Paraguay,0.22,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Mayo,Aguacate,s/especificar,Paraguay,0.31,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Mayo,Banana,Carape,Paraguay,0.3,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Mayo,Ciruela,s/especificar,Argentina,3.06,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Mayo,Durazno,s/especificar,Paraguay,11.03,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Mayo,Frutilla,s/especificar,Paraguay,,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Mayo,Kiwi,s/especificar,Brasil,2.21,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Mayo,Limon,Taiti,Paraguay,0.28,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Mayo,Mamon,Comun,Paraguay,0.4,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Mayo,Mandarina,s/especificar,Paraguay,0.53,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Mayo,Melon,Comun,Paraguay,0.23,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Mayo,Manzana ,Roja,Argentina,1.37,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Mayo,Manzana ,Verde,Argentina,1.32,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Mayo,Mango,Injertado,Paraguay,,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Mayo,Naranja,Comun,Paraguay,0.29,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Mayo,Pera,s/especificar,Paraguay,1.05,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Mayo,Piña,Abacaxi,Argentina,0.47,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Mayo,Pomelo,s/especificar,Paraguay,0.15,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Mayo,Sandia,s/especificar,Brasil,,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Mayo,Uva,Blanca,Brasil,,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Mayo,Uva ,Negra ,Argentina,,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Mayo,Uva,Rosada,Brasil,,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Mayo,Aji,s/especificar,Argentina,,USD,Dolares
221,Paraguay,Mercado Central de Asunción,2017,Mayo,Ajo ,s/especificar,Argentina,3.33,USD,Dolares
